Hydro_Res_1,Hydro_RoR_1,PV_1_0,Wind_1_0,Wind_1_1,Wind_1_2,Hydro_Res_2,Hydro_RoR_2,PV_2_0,Wind_2_0,Wind_2_1,Wind_2_2,Hydro_Res_3,Hydro_RoR_3,PV_3_0,Wind_3_0,Wind_3_1,Wind_3_2,PV_4_0,Wind_4_0,Wind_4_1,Wind_4_2
0.401112408,0.335694749,0.725635933,0.13375879,0.088533494,0.102511265,0.186699306,0.095372132,0.483215424,0.10240245,0.092229747,0.08412408,0.149986186,0.134684001,0.5833664,0.322985404,0.302242859,0.172285114,0.629196316,0.639005735,0.600618487,0.534553212
0.401112408,0.335694749,0.748302948,0.143291628,0.088358436,0.09861616,0.186699306,0.095372132,0.443823543,0.122090278,0.105237489,0.077409786,0.149986186,0.134684001,0.502955189,0.367365536,0.331615543,0.167496664,0.518648363,0.613139211,0.575240576,0.519072423
0.401112408,0.335694749,0.713524245,0.146474258,0.097853826,0.080331032,0.186699306,0.095372132,0.36675625,0.126245342,0.172240971,0.109738038,0.149986186,0.134684001,0.402782478,0.349698568,0.355239285,0.245368486,0.382497302,0.633411064,0.516213341,0.472790972
0.401112408,0.335694749,0.618023397,0.150226091,0.097326676,0.110358304,0.186699306,0.095372132,0.218844896,0.10178599,0.230725268,0.231958475,0.149986186,0.134684001,0.282626526,0.346132801,0.341427674,0.294784572,0.229136323,0.501118395,0.442634265,0.437431909
0.401112408,0.335694749,0.312154358,0.161434402,0.128332521,0.167163345,0.186699306,0.095372132,0.056525801,0.093759767,0.202857672,0.336929371,0.149986186,0.134684001,0.108410249,0.303552891,0.303168115,0.286816821,0.049373809,0.350336608,0.41512782,0.437810807
0.401112408,0.335694749,0.02802095,0.216236667,0.23589421,0.265966543,0.186699306,0.095372132,0,0.113616041,0.193023902,0.205913018,0.149986186,0.134684001,0.01,0.323186019,0.323472509,0.224947297,0,0.376538716,0.399032534,0.491554893
0.401112408,0.335694749,0,0.298689232,0.341441686,0.266920849,0.186699306,0.095372132,0,0.112586646,0.133471199,0.131309721,0.149986186,0.134684001,0,0.343222391,0.392160412,0.294330012,0,0.380824562,0.389910918,0.504756868
0.401112408,0.335694749,0,0.368000995,0.426850816,0.288160254,0.186699306,0.095372132,0,0.115201728,0.106808169,0.076821956,0.149986186,0.134684001,0,0.353861919,0.433661256,0.343477297,0,0.421061938,0.407475907,0.485251206
0.401112408,0.335694749,0,0.438947792,0.481114674,0.247991335,0.186699306,0.095372132,0,0.115231721,0.083988577,0.061999447,0.149986186,0.134684001,0,0.359275655,0.445183555,0.355013112,0,0.453195197,0.442029354,0.497490804
0.401112408,0.335694749,0,0.523264353,0.513261595,0.213748802,0.186699306,0.095372132,0,0.113772004,0.071471655,0.033680096,0.149986186,0.134684001,0,0.379433534,0.44736037,0.369701475,0,0.491157206,0.496685075,0.517878518
0.401112408,0.335694749,0,0.587812267,0.516480794,0.191610924,0.186699306,0.095372132,0,0.104534869,0.066671966,0.024916192,0.149986186,0.134684001,0,0.41458751,0.459201263,0.375405364,0,0.517374114,0.551787482,0.579594523
0.401112408,0.335694749,0,0.643826759,0.51816105,0.176649179,0.186699306,0.095372132,0,0.09446462,0.057760826,0.016937211,0.149986186,0.134684001,0,0.438474117,0.471365569,0.380882336,0,0.51034207,0.557933076,0.578570085
0.401112408,0.335694749,0,0.676706183,0.505050497,0.155640638,0.186699306,0.095372132,0,0.082255456,0.046005491,0.014802287,0.149986186,0.134684001,0,0.452709019,0.484705245,0.374933521,0,0.483619918,0.566413644,0.578355334
0.401112408,0.335694749,0,0.680316768,0.487239744,0.118130237,0.186699306,0.095372132,0,0.069127281,0.032242592,0.012810765,0.149986186,0.134684001,0,0.460666275,0.486678869,0.370993898,0,0.474726707,0.551630891,0.569433534
0.401112408,0.335694749,0,0.671024966,0.447235293,0.100667169,0.186699306,0.095372132,0,0.052486861,0.021870585,0.01010487,0.149986186,0.134684001,0,0.458783069,0.48021178,0.356507834,0,0.47698675,0.562653433,0.572636581
0.401112408,0.335694749,0,0.654618532,0.416956083,0.084830261,0.186699306,0.095372132,0.01,0.040503589,0.012230107,0.01,0.149986186,0.134684001,0,0.448349572,0.463647933,0.340461366,0,0.470095756,0.565932498,0.564490755
0.401112408,0.335694749,0.06388394,0.633419993,0.376845919,0.080353392,0.186699306,0.095372132,0.160749123,0.036008244,0.011607957,0.01,0.149986186,0.134684001,0.051303669,0.432269336,0.455494009,0.336894364,0.137987227,0.478970147,0.558883446,0.549072955
0.401112408,0.335694749,0.359506747,0.548278567,0.303839853,0.056714162,0.186699306,0.095372132,0.442279511,0.023695692,0.01,0,0.149986186,0.134684001,0.205225492,0.371564182,0.411770768,0.314296438,0.58513252,0.44277099,0.442304771,0.389600742
0.401112408,0.335694749,0.567997531,0.341067573,0.185365473,0.032817832,0.186699306,0.095372132,0.573807542,0.01,0,0,0.149986186,0.134684001,0.259342943,0.227071954,0.292566117,0.219931616,0.757263048,0.306919704,0.280622857,0.215326544
0.401112408,0.335694749,0.625267611,0.315372181,0.195339731,0.049967601,0.186699306,0.095372132,0.637016431,0.01,0.01,0.01,0.149986186,0.134684001,0.318864526,0.23103878,0.296770073,0.236338384,0.764680098,0.326889187,0.298725353,0.258832681
0.401112408,0.335694749,0.61982067,0.29168925,0.196855844,0.071180591,0.186699306,0.095372132,0.661859282,0.011854998,0.01,0.020048169,0.149986186,0.134684001,0.384613947,0.259141386,0.314880173,0.270824079,0.751679822,0.406229733,0.317459398,0.279075685
0.401112408,0.335694749,0.587225931,0.278206174,0.212623096,0.103752705,0.186699306,0.095372132,0.669169092,0.017508969,0.014812418,0.038775232,0.149986186,0.134684001,0.45465116,0.285582727,0.324919913,0.293602308,0.762832364,0.454482706,0.356548817,0.300707839
0.401112408,0.335694749,0.57777486,0.269468586,0.225658346,0.132056837,0.186699306,0.095372132,0.684948289,0.033983638,0.028968782,0.081762911,0.149986186,0.134684001,0.493767152,0.300045153,0.327283104,0.307878119,0.725662527,0.472397142,0.369782913,0.336679881
0.401112408,0.335694749,0.56536399,0.270546206,0.249638275,0.166595418,0.186699306,0.095372132,0.698333548,0.047457151,0.045549026,0.126867171,0.149986186,0.134684001,0.496325739,0.316723058,0.337903511,0.317050806,0.663375099,0.498183158,0.412429846,0.372024621
0.401112408,0.335694749,0.570615462,0.294251893,0.285687711,0.196768673,0.186699306,0.095372132,0.653690649,0.062242509,0.062782094,0.204450052,0.149986186,0.134684001,0.46932765,0.340129397,0.344029836,0.332114432,0.560415308,0.483045377,0.431380364,0.407454696
0.401112408,0.335694749,0.584942635,0.330074607,0.335528284,0.2382183,0.186699306,0.095372132,0.562525741,0.084983151,0.100769824,0.180082681,0.149986186,0.134684001,0.410023362,0.356180728,0.348371032,0.353848378,0.463810799,0.446739729,0.425332219,0.442655901
0.401112408,0.335694749,0.541804458,0.348540909,0.369909295,0.270619979,0.186699306,0.095372132,0.486640755,0.113285789,0.144262399,0.11788713,0.149986186,0.134684001,0.35393039,0.365504228,0.338119886,0.339545142,0.423697756,0.318672509,0.403385398,0.463221595
0.401112408,0.335694749,0.438639682,0.360180813,0.384473265,0.265441908,0.186699306,0.095372132,0.337294683,0.132465038,0.179500861,0.062194173,0.149986186,0.134684001,0.281566732,0.363946916,0.325208943,0.339667434,0.329276553,0.330785171,0.385805945,0.352434223
0.401112408,0.335694749,0.221593674,0.34706566,0.366552428,0.240493002,0.186699306,0.095372132,0.085421834,0.156388461,0.240216621,0.061307809,0.149986186,0.134684001,0.105358349,0.325728484,0.292122735,0.325141442,0.073057957,0.310456296,0.30865719,0.213448637
0.401112408,0.335694749,0.022439714,0.417920711,0.416435515,0.289454383,0.186699306,0.095372132,0,0.223745377,0.251253489,0.064052886,0.149986186,0.134684001,0.01,0.346019231,0.304948365,0.332436302,0,0.285673933,0.252708887,0.196209288
0.401112408,0.335694749,0,0.521812637,0.484850701,0.28834371,0.186699306,0.095372132,0,0.226053034,0.217195118,0.140277085,0.149986186,0.134684001,0,0.349055906,0.319020512,0.321046187,0,0.270324727,0.249972507,0.192619057
0.401112408,0.335694749,0,0.577197167,0.480105291,0.240291164,0.186699306,0.095372132,0,0.231066288,0.167825853,0.194347583,0.149986186,0.134684001,0,0.33661609,0.318459269,0.313855479,0,0.304160749,0.264234234,0.210197263
0.401112408,0.335694749,0,0.617349734,0.451184236,0.196718303,0.186699306,0.095372132,0,0.237424526,0.157901391,0.090358784,0.149986186,0.134684001,0,0.322669803,0.310406936,0.28719166,0,0.314152037,0.292225354,0.243574215
0.401112408,0.335694749,0,0.640904932,0.448523181,0.167299032,0.186699306,0.095372132,0,0.23610349,0.167686091,0.050415529,0.149986186,0.134684001,0,0.300244777,0.300223447,0.264829891,0,0.319562729,0.310156367,0.298674949
0.401112408,0.335694749,0,0.626794538,0.427607832,0.128944846,0.186699306,0.095372132,0,0.234015802,0.17585296,0.026945551,0.149986186,0.134684001,0,0.283751534,0.298099084,0.272550639,0,0.373087518,0.345203805,0.360692698
0.401112408,0.335694749,0,0.424785226,0.330888269,0.215339714,0.186699306,0.095372132,0,0.124851409,0.269514312,0.289697262,0.149986186,0.134684001,0,0.11358888,0.086843101,0.084222575,0,0.211529763,0.170912167,0.106072329
0.401112408,0.335694749,0,0.38715069,0.297595481,0.203107582,0.186699306,0.095372132,0,0.092035984,0.24563666,0.286783394,0.149986186,0.134684001,0,0.108279294,0.084594352,0.105731422,0,0.219866802,0.187679138,0.147889294
0.401112408,0.335694749,0,0.336016509,0.27336377,0.174601556,0.186699306,0.095372132,0,0.07970752,0.213180434,0.260762343,0.149986186,0.134684001,0,0.103909215,0.08326951,0.116571661,0,0.215500258,0.197807027,0.19035937
0.401112408,0.335694749,0,0.271894902,0.233144068,0.15738372,0.186699306,0.095372132,0,0.078160353,0.198490505,0.254031648,0.149986186,0.134684001,0,0.108415398,0.082850285,0.124509772,0,0.224123488,0.2020926,0.226744834
0.401112408,0.335694749,0,0.224704532,0.199715688,0.145001513,0.186699306,0.095372132,0,0.084328605,0.205589262,0.252307424,0.149986186,0.134684001,0,0.118826072,0.086626284,0.12587456,0,0.209649872,0.195833642,0.214717366
0.401112408,0.335694749,0.055303232,0.190773969,0.174844557,0.138472905,0.186699306,0.095372132,0.183058912,0.101945356,0.211011093,0.245582409,0.149986186,0.134684001,0.080485677,0.139971841,0.093942326,0.128987376,0.108513041,0.145020668,0.166256014,0.201792514
0.401112408,0.335694749,0.424001476,0.160732692,0.14254547,0.091927753,0.186699306,0.095372132,0.602082836,0.071726222,0.122165972,0.168541897,0.149986186,0.134684001,0.462105417,0.150914688,0.100051167,0.117506626,0.524749184,0.099834248,0.100441718,0.136165327
0.401112408,0.335694749,0.732683502,0.059145028,0.032476418,0.022313052,0.186699306,0.095372132,0.774228873,0.020751346,0.037481997,0.093852351,0.149986186,0.134684001,0.716328664,0.061662466,0.024393065,0.037151746,0.752592794,0.038239701,0.032234026,0.048049756
0.401112408,0.335694749,0.799986916,0.015317267,0.012363136,0.014525476,0.186699306,0.095372132,0.834438492,0.018193446,0.025340643,0.062714094,0.149986186,0.134684001,0.797578685,0.033752612,0.011876578,0.026426268,0.804181102,0.039548982,0.038156035,0.092550414
0.401112408,0.335694749,0.825257739,0.015809909,0.014237639,0.014968226,0.186699306,0.095372132,0.783375925,0.023595359,0.018973808,0.045341953,0.149986186,0.134684001,0.806980126,0.049535253,0.017635284,0.025830064,0.756752505,0.054953085,0.037474857,0.09033337
0.401112408,0.335694749,0.801534529,0.019908281,0.018529506,0.019942939,0.186699306,0.095372132,0.711030313,0.02746507,0.020117424,0.033007792,0.149986186,0.134684001,0.729045559,0.063078746,0.029692266,0.033972847,0.703862941,0.080732299,0.042968124,0.081220016
0.401112408,0.335694749,0.751951966,0.021994425,0.021808215,0.030538107,0.186699306,0.095372132,0.709014659,0.038836906,0.026476315,0.030184051,0.149986186,0.134684001,0.727079037,0.075210772,0.038750007,0.043219517,0.687052693,0.119849744,0.066629055,0.095877677
0.401112408,0.335694749,0.733182156,0.024750805,0.026572566,0.04056842,0.186699306,0.095372132,0.711283932,0.054722124,0.042666896,0.04794172,0.149986186,0.134684001,0.730016888,0.091773959,0.050858696,0.052652575,0.650359635,0.18829231,0.10254784,0.108064479
0.401112408,0.335694749,0.710332312,0.028669582,0.040694495,0.047234404,0.186699306,0.095372132,0.713891572,0.088657421,0.055742121,0.057436062,0.149986186,0.134684001,0.724443682,0.10245382,0.063531652,0.059855355,0.531999586,0.226134565,0.169039761,0.187701821
0.401112408,0.335694749,0.703456708,0.040297592,0.056911376,0.05105816,0.186699306,0.095372132,0.686173247,0.119432273,0.060442687,0.060030279,0.149986186,0.134684001,0.728303921,0.11840254,0.076798285,0.06651453,0.388030543,0.33102301,0.2622485,0.270612286
0.401112408,0.335694749,0.685627414,0.048716178,0.057402458,0.060148943,0.186699306,0.095372132,0.614195619,0.145869756,0.062020156,0.043978618,0.149986186,0.134684001,0.682449104,0.140156225,0.093718002,0.061524718,0.242568412,0.415719092,0.313853025,0.322532266
0.401112408,0.335694749,0.57804926,0.054523844,0.058383198,0.051606624,0.186699306,0.095372132,0.415900793,0.157919483,0.076670929,0.074586665,0.149986186,0.134684001,0.559881961,0.148267846,0.094699444,0.055836097,0.130211094,0.38689788,0.302619576,0.341510204
0.401112408,0.335694749,0.240999192,0.051570608,0.059297383,0.061246909,0.186699306,0.095372132,0.078552513,0.146273773,0.076561537,0.078264447,0.149986186,0.134684001,0.181536465,0.185076829,0.091891694,0.04764977,0.021615864,0.251503662,0.277696824,0.234950163
0.401112408,0.335694749,0.011685121,0.059959994,0.083531241,0.088701077,0.186699306,0.095372132,0,0.183860826,0.111543643,0.103398169,0.149986186,0.134684001,0,0.232919713,0.113867333,0.077806067,0,0.124892098,0.27489526,0.243458211
0.401112408,0.335694749,0,0.057718128,0.079724761,0.095839053,0.186699306,0.095372132,0,0.186984487,0.129763368,0.081809134,0.149986186,0.134684001,0,0.259089172,0.144843307,0.119816384,0,0.110591116,0.171981143,0.161445249
0.401112408,0.335694749,0,0.058711275,0.081490762,0.092788177,0.186699306,0.095372132,0,0.18069187,0.138029036,0.065075469,0.149986186,0.134684001,0,0.269853548,0.166639124,0.141665061,0,0.125475017,0.168292726,0.139654963
0.401112408,0.335694749,0,0.058827914,0.081911157,0.085044796,0.186699306,0.095372132,0,0.17569081,0.154141884,0.053654263,0.149986186,0.134684001,0,0.252740136,0.179663525,0.157509255,0,0.127997296,0.157356275,0.139674589
0.401112408,0.335694749,0,0.068421036,0.072094276,0.064796645,0.186699306,0.095372132,0,0.159777695,0.147260766,0.049780319,0.149986186,0.134684001,0,0.223963744,0.176201701,0.156629818,0,0.132399834,0.154205495,0.151275145
0.401112408,0.335694749,0,0.076520544,0.06859932,0.062345569,0.186699306,0.095372132,0,0.149849354,0.13421614,0.052208028,0.149986186,0.134684001,0,0.213762087,0.163730894,0.131572037,0,0.140428799,0.172346052,0.1793043
0.401112408,0.335694749,0,0.085455093,0.062861702,0.053064518,0.186699306,0.095372132,0,0.137773575,0.108459777,0.053569796,0.149986186,0.134684001,0,0.204342422,0.153092093,0.118734809,0,0.161719643,0.195974476,0.205376127
0.401112408,0.335694749,0,0.090046299,0.065911944,0.049453963,0.186699306,0.095372132,0,0.117419892,0.069124049,0.054531984,0.149986186,0.134684001,0,0.187426808,0.141554443,0.10143346,0,0.155177255,0.223079951,0.229790734
0.401112408,0.335694749,0,0.088998345,0.059511433,0.041870053,0.186699306,0.095372132,0,0.092783961,0.039349564,0.052478427,0.149986186,0.134684001,0,0.165978116,0.123872977,0.085619609,0,0.188505751,0.24716964,0.260654886
0.401112408,0.335694749,0,0.092258543,0.055293562,0.03925102,0.186699306,0.095372132,0,0.0654055,0.023714813,0.058865765,0.149986186,0.134684001,0,0.147612114,0.113269368,0.085658902,0,0.199724882,0.259069882,0.234314075
0.401112408,0.335694749,0,0.08938748,0.0568104,0.029300599,0.186699306,0.095372132,0,0.04768396,0.019550522,0.074072218,0.149986186,0.134684001,0,0.133777712,0.107113201,0.067805661,0,0.203469801,0.255749399,0.190541933
0.401112408,0.335694749,0.052030571,0.09734134,0.057312421,0.029754025,0.186699306,0.095372132,0.167068815,0.037885182,0.016555213,0.060230542,0.149986186,0.134684001,0.058325295,0.120310815,0.098438865,0.062993637,0.091849136,0.205961014,0.239292041,0.159670126
0.401112408,0.335694749,0.395212688,0.104101523,0.062560694,0.027290406,0.186699306,0.095372132,0.57167779,0.022371508,0.015064273,0.043130149,0.149986186,0.134684001,0.362187039,0.099714877,0.079954696,0.049024704,0.458320075,0.171384206,0.185339808,0.140010345
0.401112408,0.335694749,0.701717368,0.067340655,0.023422707,0,0.186699306,0.095372132,0.74644064,0.01,0,0,0.149986186,0.134684001,0.583256449,0.030211951,0.025815288,0.016380317,0.656393828,0.083486492,0.060958811,0.05790754
0.401112408,0.335694749,0.797962923,0.012293424,0.01,0,0.186699306,0.095372132,0.811522924,0.01,0,0,0.149986186,0.134684001,0.69932646,0.022491463,0.02330228,0.010350469,0.610864766,0.10404492,0.075904365,0.069142543
0.401112408,0.335694749,0.814225767,0.012189635,0.01,0,0.186699306,0.095372132,0.808078132,0.01353205,0,0.01,0.149986186,0.134684001,0.754355685,0.022861304,0.015321622,0.01,0.573417752,0.122432175,0.07054155,0.054140639
0.401112408,0.335694749,0.76411988,0.019381072,0.013408496,0.01,0.186699306,0.095372132,0.780927437,0.018090821,0.01,0.0165453,0.149986186,0.134684001,0.73833556,0.032841489,0.018399387,0.011264489,0.586783295,0.149509134,0.093937804,0.063299254
0.401112408,0.335694749,0.719889345,0.026120506,0.021046144,0.022141976,0.186699306,0.095372132,0.763766411,0.031774683,0.010705648,0.024291246,0.149986186,0.134684001,0.714186784,0.041823357,0.027954233,0.014103718,0.585137089,0.231247846,0.14756706,0.085006484
0.401112408,0.335694749,0.731962535,0.026674563,0.02188853,0.022274223,0.186699306,0.095372132,0.757550783,0.046451125,0.020732364,0.02463923,0.149986186,0.134684001,0.676123955,0.055618911,0.04634688,0.022078135,0.512383064,0.276663468,0.242541739,0.140267241
0.401112408,0.335694749,0.741289308,0.02813211,0.02330746,0.0224214,0.186699306,0.095372132,0.748108588,0.061062019,0.030537777,0.025768453,0.149986186,0.134684001,0.631886932,0.076499205,0.063830239,0.025749444,0.421987926,0.311673297,0.272425596,0.230152989
0.401112408,0.335694749,0.745615162,0.027797918,0.028090482,0.025884239,0.186699306,0.095372132,0.719327262,0.092052026,0.040059947,0.073570652,0.149986186,0.134684001,0.571535549,0.116252319,0.082319297,0.036772227,0.330755477,0.332022597,0.291491434,0.301182945
0.401112408,0.335694749,0.721948491,0.028122,0.027048146,0.027903824,0.186699306,0.095372132,0.639702543,0.108204648,0.045695754,0.042068166,0.149986186,0.134684001,0.475981269,0.150533587,0.099511876,0.050310226,0.247408851,0.264479847,0.264153987,0.299040506
0.401112408,0.335694749,0.594827819,0.030367107,0.026914446,0.028512734,0.186699306,0.095372132,0.400132593,0.104479017,0.062231386,0.016693918,0.149986186,0.134684001,0.319631685,0.184339749,0.108313506,0.055783144,0.1566106,0.231348736,0.273740783,0.29188372
0.401112408,0.335694749,0.228618056,0.033918164,0.036264353,0.030914393,0.186699306,0.095372132,0.066454951,0.129210247,0.09169717,0.023715698,0.149986186,0.134684001,0.094553694,0.198430743,0.125347499,0.053312225,0.022853707,0.218298778,0.260232127,0.264463686
0.401112408,0.335694749,0.010038908,0.055204692,0.047902056,0.034109656,0.186699306,0.095372132,0,0.188340712,0.150765522,0.032970411,0.149986186,0.134684001,0,0.221129145,0.178625349,0.096930259,0,0.195504326,0.232469923,0.328455263
0.401112408,0.335694749,0,0.065032803,0.045106266,0.038742646,0.186699306,0.095372132,0,0.215821366,0.18796539,0.075385204,0.149986186,0.134684001,0,0.20470053,0.207954448,0.148003128,0,0.178556549,0.191482886,0.311016188
0.401112408,0.335694749,0,0.073768161,0.049296367,0.037182273,0.186699306,0.095372132,0,0.252087701,0.179746983,0.089202243,0.149986186,0.134684001,0,0.18857457,0.214602592,0.157441569,0,0.192705739,0.188602285,0.268093094
0.401112408,0.335694749,0,0.088911102,0.063300048,0.052556332,0.186699306,0.095372132,0,0.268978405,0.140318497,0.062570439,0.149986186,0.134684001,0,0.17439619,0.212322076,0.155563962,0,0.205434742,0.194970886,0.220479426
0.401112408,0.335694749,0,0.101026741,0.068878136,0.056362735,0.186699306,0.095372132,0,0.264673687,0.110774882,0.063870517,0.149986186,0.134684001,0,0.148527258,0.203860674,0.179182864,0,0.265374048,0.237369854,0.220957337
0.401112408,0.335694749,0,0.10128599,0.070779381,0.054428914,0.186699306,0.095372132,0,0.255935125,0.094493299,0.038788766,0.149986186,0.134684001,0,0.133112026,0.184197463,0.192694615,0,0.278606264,0.277140015,0.205989797
0.401112408,0.335694749,0,0.106237635,0.068748211,0.056608132,0.186699306,0.095372132,0,0.240063656,0.064386475,0.014558683,0.149986186,0.134684001,0,0.12431898,0.178080947,0.184213729,0,0.306498805,0.318331096,0.230599431
0.401112408,0.335694749,0,0.106921367,0.078899001,0.075514513,0.186699306,0.095372132,0,0.203621284,0.050055568,0.012616205,0.149986186,0.134684001,0,0.121029374,0.160804671,0.187601091,0,0.305951349,0.337625041,0.234171608
0.401112408,0.335694749,0,0.106304132,0.085859509,0.071883485,0.186699306,0.095372132,0,0.171383833,0.033039009,0.01,0.149986186,0.134684001,0,0.122686028,0.197857458,0.267949644,0,0.291001313,0.334317772,0.242528317
0.401112408,0.335694749,0,0.118428625,0.100066472,0.066942182,0.186699306,0.095372132,0,0.138235359,0.016393405,0,0.149986186,0.134684001,0,0.121227192,0.204127344,0.264601882,0,0.28830015,0.328048453,0.235430667
0.401112408,0.335694749,0,0.135602344,0.158217281,0.072538759,0.186699306,0.095372132,0,0.107716334,0.01,0,0.149986186,0.134684001,0,0.114282868,0.182014194,0.231690532,0,0.300463349,0.330074761,0.242052276
0.401112408,0.335694749,0.032915229,0.16109684,0.223391706,0.063499988,0.186699306,0.095372132,0.14147236,0.073756475,0,0,0.149986186,0.134684001,0.013711148,0.118813076,0.170671798,0.192980023,0.090561115,0.299795189,0.346380609,0.247517162
0.401112408,0.335694749,0.273118658,0.186114401,0.264955975,0.062300928,0.186699306,0.095372132,0.482582646,0.026136311,0,0,0.149986186,0.134684001,0.083014055,0.139606894,0.159343907,0.168468945,0.415394952,0.259858395,0.28732311,0.184452889
0.401112408,0.335694749,0.510289127,0.108660364,0.120600814,0.020353393,0.186699306,0.095372132,0.620237836,0,0,0,0.149986186,0.134684001,0.155048855,0.099327549,0.08445772,0.080955794,0.52251652,0.146318178,0.14329748,0.071501303
0.401112408,0.335694749,0.601376451,0.069801851,0.070681001,0.029594767,0.186699306,0.095372132,0.653148493,0,0,0,0.149986186,0.134684001,0.251481209,0.069372876,0.034378499,0.021763227,0.563443143,0.196029435,0.12707461,0.083903756
0.401112408,0.335694749,0.650889228,0.049840446,0.079434076,0.048105606,0.186699306,0.095372132,0.654319502,0,0,0,0.149986186,0.134684001,0.326336696,0.066431314,0.04375052,0.020966684,0.606002159,0.201442465,0.147091517,0.084281852
0.401112408,0.335694749,0.646199454,0.042701582,0.071435211,0.075761746,0.186699306,0.095372132,0.620402407,0.01,0,0.015411054,0.149986186,0.134684001,0.327745907,0.076789383,0.059001718,0.032531223,0.623827671,0.223393384,0.168599394,0.09608198
0.401112408,0.335694749,0.649552082,0.028628279,0.054869413,0.096853951,0.186699306,0.095372132,0.596204999,0.015507162,0.017789566,0.044843729,0.149986186,0.134684001,0.338891658,0.094437076,0.083082228,0.069973239,0.610418732,0.196050314,0.194416526,0.133677733
0.401112408,0.335694749,0.663572502,0.027480631,0.044105141,0.142031509,0.186699306,0.095372132,0.562667769,0.052321038,0.067127322,0.166304987,0.149986186,0.134684001,0.303543043,0.115158534,0.109039448,0.12840884,0.582089553,0.268736067,0.23118136,0.185092648
0.401112408,0.335694749,0.62319628,0.031393462,0.049626668,0.163769069,0.186699306,0.095372132,0.491677199,0.123680102,0.168760848,0.278578405,0.149986186,0.134684001,0.269846046,0.142064439,0.113330411,0.119516881,0.542802527,0.355031764,0.296224834,0.213371676
0.401112408,0.335694749,0.573580639,0.049393721,0.079761599,0.132068842,0.186699306,0.095372132,0.378526201,0.191177154,0.230866589,0.291365197,0.149986186,0.134684001,0.248940761,0.190421676,0.148202805,0.132325382,0.496903493,0.37642132,0.326666677,0.244651734
0.401112408,0.335694749,0.516294343,0.061647522,0.110234782,0.117671426,0.186699306,0.095372132,0.263529381,0.24729543,0.239126485,0.206935276,0.149986186,0.134684001,0.194208911,0.202472639,0.169540026,0.147469367,0.37173535,0.412157801,0.342280052,0.289366628
0.401112408,0.335694749,0.397086542,0.075718106,0.134210678,0.154760728,0.186699306,0.095372132,0.138141269,0.25236036,0.215952285,0.161384602,0.149986186,0.134684001,0.125239979,0.185310484,0.184126256,0.168017892,0.196597034,0.368150912,0.35674529,0.31239369
0.401112408,0.335694749,0.1527047,0.084795066,0.160713826,0.195866238,0.186699306,0.095372132,0.020548944,0.242126918,0.204302068,0.206607807,0.149986186,0.134684001,0.042848164,0.157984828,0.160815552,0.158425707,0.028104254,0.291889388,0.329567058,0.286122141
0.401112408,0.335694749,0.01,0.128262079,0.194849337,0.214479385,0.186699306,0.095372132,0,0.259590766,0.268603428,0.227902433,0.149986186,0.134684001,0,0.150136474,0.162411104,0.184947818,0,0.24721251,0.30717451,0.27825344
0.401112408,0.335694749,0,0.200403103,0.217366899,0.205171491,0.186699306,0.095372132,0,0.227065397,0.236150691,0.253714325,0.149986186,0.134684001,0,0.159194117,0.161304208,0.165662846,0,0.256617167,0.281885665,0.232304071
0.401112408,0.335694749,0,0.252179203,0.25352587,0.167619882,0.186699306,0.095372132,0,0.194990219,0.158721041,0.292532654,0.149986186,0.134684001,0,0.191076115,0.163633802,0.147865664,0,0.302393889,0.248881076,0.194808668
0.401112408,0.335694749,0,0.30107988,0.280336046,0.124360443,0.186699306,0.095372132,0,0.17238907,0.119324464,0.157143944,0.149986186,0.134684001,0,0.184437525,0.171534274,0.142158632,0,0.300387596,0.235435571,0.183811706
0.401112408,0.335694749,0,0.331754787,0.288969375,0.067635928,0.186699306,0.095372132,0,0.149125684,0.07721789,0.079239454,0.149986186,0.134684001,0,0.179839157,0.15895356,0.12572843,0,0.272620441,0.223605866,0.17492985
0.401112408,0.335694749,0,0.359145259,0.297539925,0.079513929,0.186699306,0.095372132,0,0.122349558,0.040694198,0.035425388,0.149986186,0.134684001,0,0.182429833,0.153668484,0.091881509,0,0.221205797,0.218799124,0.155548827
0.401112408,0.335694749,0,0.382367842,0.300240577,0.084341035,0.186699306,0.095372132,0,0.095652592,0.028008245,0.04088526,0.149986186,0.134684001,0,0.185646968,0.140545133,0.077310197,0,0.205861789,0.202627161,0.147535455
0.401112408,0.335694749,0,0.411800867,0.279669081,0.085336288,0.186699306,0.095372132,0,0.079164285,0.027297993,0.047599536,0.149986186,0.134684001,0,0.181923897,0.124289868,0.062100601,0,0.195763139,0.176121145,0.106557931
0.401112408,0.335694749,0,0.426822199,0.244139409,0.071432815,0.186699306,0.095372132,0,0.07339228,0.02951005,0.041370809,0.149986186,0.134684001,0,0.17160601,0.102936013,0.049624139,0,0.175982765,0.162214659,0.084018403
0.401112408,0.335694749,0,0.417784168,0.207147134,0.060669788,0.186699306,0.095372132,0,0.081230003,0.035077015,0.044795075,0.149986186,0.134684001,0,0.16137773,0.087257544,0.035736374,0,0.170502433,0.154667754,0.077841494
0.401112408,0.335694749,0,0.398706264,0.173518635,0.052538121,0.186699306,0.095372132,0,0.090491904,0.040410017,0.033816153,0.149986186,0.134684001,0,0.148664117,0.075137007,0.030573953,0,0.113342522,0.137210214,0.08910952
