load_1,load_2,load_3,load_4
0.979145188,0.928280023,0.984801555,0.885638225
0.954884871,0.896229715,0.954694932,0.850399588
0.923678859,0.874170496,0.925021706,0.81241269
0.907310257,0.828928195,0.905475916,0.764487825
0.874813942,0.767893055,0.85483221,0.696367408
0.8150882,0.705159375,0.790856304,0.630397242
0.749364967,0.653856027,0.728630636,0.574929679
0.589267754,0.516679508,0.548348705,0.551898946
0.559248685,0.497587737,0.520765526,0.527708804
0.541847941,0.485983185,0.500503023,0.5117922
0.531613773,0.483709739,0.488716204,0.505170037
0.521812343,0.48240895,0.485415367,0.505222789
0.523309833,0.495253762,0.482943482,0.511836964
0.521409241,0.541058905,0.487104279,0.549421572
0.564837861,0.600527477,0.534886039,0.626953978
0.623361291,0.654519075,0.601446839,0.696365419
0.675625925,0.697700081,0.661150909,0.748403908
0.719436277,0.736965179,0.717487373,0.78649321
0.762536981,0.773864916,0.770509763,0.808418877
0.804552626,0.798481073,0.809322192,0.818687612
0.826006066,0.816921113,0.838544191,0.817877987
0.832913787,0.825863157,0.860030207,0.810054348
0.84248614,0.829007839,0.874889547,0.778754708
0.846935572,0.821470251,0.876538683,0.74505104
0.84455117,0.79773287,0.865146382,0.711322427
0.824299784,0.774369604,0.836690659,0.697005523
0.792213224,0.757896625,0.805012717,0.685816762
0.780815378,0.718015446,0.785608369,0.651170363
0.752176989,0.663762478,0.736322799,0.596255532
0.701995815,0.607972685,0.676132124,0.544203286
0.647596553,0.567901001,0.616740011,0.500148085
0.604089643,0.539013849,0.57309252,0.472206316
0.575901727,0.520932807,0.54379521,0.457225326
0.562009908,0.517385191,0.524677139,0.453459269
0.557011505,0.531529982,0.519246795,0.461710077
0.559606954,0.558056042,0.53139942,0.490025482
0.579547465,0.594381492,0.557256296,0.527997524
0.618021407,0.646606461,0.583034265,0.562546941
0.67135013,0.705572399,0.630300025,0.611092267
0.721159836,0.77351531,0.68706281,0.666732244
0.777277065,0.838009155,0.755067058,0.722829977
0.838021321,0.888911878,0.819912126,0.772780654
0.888123302,0.928715021,0.877271613,0.819740982
0.915638398,0.953325694,0.913152604,0.853626995
0.946265189,0.959592649,0.939601172,0.871552435
0.954967147,0.94967895,0.951426736,0.8677062
0.953975937,0.931135756,0.956996936,0.85564112
0.958019477,0.916738736,0.954738596,0.822125045
0.947133641,0.88572746,0.938289067,0.787560401
0.927174903,0.846512535,0.913162114,0.763731688
0.892050956,0.821104729,0.878611888,0.741287918
0.871516738,0.766714813,0.858474837,0.699889823
0.833112758,0.7004165,0.798150585,0.636705623
0.767446861,0.639771846,0.727137514,0.576816697
0.700358559,0.598308209,0.663736238,0.527592504
0.651232338,0.567384292,0.618093678,0.497031264
0.615010403,0.54957984,0.586126689,0.4768104
0.593132458,0.541406473,0.565830382,0.46925982
0.585241843,0.55051434,0.556368248,0.478533819
0.586827615,0.576335018,0.566004991,0.508776289
0.609461429,0.611829713,0.58994755,0.545855384
0.641656563,0.661349051,0.61112358,0.585581232
0.692284398,0.724725952,0.656144789,0.642118061
0.75025876,0.791018751,0.713338708,0.70984048
0.809762074,0.855967603,0.780331773,0.78347694
0.865694698,0.906641405,0.843159224,0.843623828
0.907618522,0.944480481,0.892281095,0.884759225
0.939584053,0.962975412,0.931245375,0.906872566
0.964079191,0.961954277,0.956057339,0.911905122
0.973005158,0.947373465,0.968345024,0.910339805
0.974637377,0.919046219,0.975640387,0.904810314
0.965726421,0.880223204,0.967995795,0.887381698
0.950489249,0.838715532,0.950773849,0.85869837
0.926330182,0.805549404,0.924287868,0.831946754
0.896923824,0.780897912,0.893760127,0.800574638
0.880320105,0.730100511,0.872656092,0.753860098
0.84272187,0.667570075,0.813984993,0.683067102
0.781129769,0.60797512,0.742823575,0.616229483
0.719227388,0.566903459,0.679657384,0.565165639
0.669571559,0.53989068,0.63430872,0.528949858
0.632480888,0.522051751,0.601037401,0.504390426
0.611638645,0.516376517,0.577752375,0.492619968
0.599675415,0.529016161,0.568727948,0.500507784
0.601360845,0.561063503,0.578366072,0.526072359
0.618228485,0.590897103,0.602828401,0.562186998
0.644080482,0.620105498,0.623580795,0.608424377
0.690975851,0.651859015,0.665787835,0.676604308
0.749672449,0.690014679,0.72252155,0.745956045
0.810850523,0.73714081,0.792589839,0.815234919
0.869727449,0.785015777,0.856265352,0.874703767
0.913879763,0.832436873,0.905090453,0.924597266
0.947827814,0.870468449,0.945043128,0.954796278
0.972965833,0.896368471,0.970038431,0.972517712
0.984937945,0.911995353,0.986578619,0.983415112
0.985902869,0.911005646,0.992120869,0.981009213
0.98816592,0.89965476,0.987719529,0.962161518
0.980441655,0.873469306,0.969713925,0.925375873
0.948997348,0.842574052,0.94266333,0.888563916
0.916010009,0.819850682,0.915275143,0.856533828
0.905536405,0.771899372,0.896213794,0.800380172
0.865028319,0.703734711,0.835607,0.723598935
0.799308404,0.646401648,0.76168547,0.650454501
0.734867818,0.601176711,0.696430379,0.593818005
0.684518759,0.568756857,0.647772669,0.552193727
0.64943723,0.551995381,0.613109473,0.525429763
0.628187543,0.548376962,0.587083481,0.51108266
0.61775385,0.559877558,0.578045332,0.516958832
0.618938433,0.585232656,0.586676474,0.542027873
0.63570857,0.621734883,0.611380418,0.574668048
0.661999832,0.673691895,0.633421651,0.619631224
0.710727681,0.735419121,0.675114504,0.685958117
0.770140125,0.809049154,0.735984573,0.756953625
0.832521944,0.87161192,0.806597546,0.823622548
0.885075584,0.922238886,0.87024884,0.882277494
0.924345605,0.960012982,0.917430614,0.93048788
0.955793473,0.983535981,0.953074766,0.967355316
0.978646167,0.994623897,0.978591603,0.989693186
0.989704743,1,0.991073333,1
0.98973954,0.996983188,0.996002379,0.997513199
0.984726544,0.986089848,0.9833006,0.978329205
0.973968235,0.962006304,0.962516134,0.940334769
0.948887549,0.933847522,0.933126309,0.903964578
0.920684076,0.906723018,0.905697746,0.869865177
0.908988846,0.85443063,0.887832114,0.816371085
0.867090451,0.785068489,0.829704238,0.736688638
0.795738216,0.721248264,0.761263099,0.663363438
0.723296132,0.672539086,0.694682871,0.605847215
0.677411212,0.633762263,0.646702874,0.565448141
0.642670952,0.610303424,0.612480272,0.535897653
0.619546033,0.594281818,0.588571617,0.519022482
0.605412681,0.598156955,0.578494045,0.518908144
0.603372704,0.616162575,0.584005947,0.538476388
0.617679015,0.641040451,0.607284618,0.569161962
0.643297585,0.689634163,0.627089029,0.612393565
0.693169745,0.752453462,0.66481309,0.679537118
0.74013294,0.820712931,0.715883283,0.75008588
0.791344528,0.882751071,0.777143833,0.815272281
0.839554745,0.931878961,0.834745493,0.871202527
0.877196021,0.962806034,0.878528653,0.917560286
0.897051746,0.98203776,0.910045944,0.951766874
0.909972905,0.984348745,0.92066382,0.928648968
0.909771308,0.970617314,0.925396156,0.98819767
0.902820838,0.946624986,0.918067844,0.984562692
0.902677337,0.911023899,0.893329414,0.966182914
0.88957912,0.871362626,0.860018769,0.926003149
0.866697393,0.833646455,0.825083946,0.884533816
0.828111665,0.799644661,0.79518864,0.844993929
0.81590144,0.749384834,0.783249725,0.795279689
0.778532172,0.693231876,0.739269997,0.726288306
0.723394203,0.635134016,0.68682488,0.663168042
0.672763569,0.593444159,0.635367052,0.609736257
0.62564311,0.563256289,0.592154686,0.565841079
0.595060256,0.538629603,0.560805646,0.533282599
0.572076269,0.523234131,0.538497516,0.511674908
0.558840692,0.519781223,0.524455322,0.502665501
0.550590417,0.520585919,0.522599741,0.504500051
0.55346633,0.529724859,0.526876923,0.516285865
0.555881048,0.57055462,0.533602923,0.561928368
0.597903755,0.632900824,0.573309707,0.643508752
0.662248916,0.696487382,0.634691679,0.724573575
0.727541733,0.755429228,0.701097507,0.792469181
0.790370271,0.804973207,0.761220265,0.838979974
0.83808822,0.842918025,0.814419814,0.867526675
0.872111521,0.872264501,0.853351479,0.895440571
0.889690724,0.894334428,0.883459489,0.919334635
0.903145023,0.905419823,0.907399278,0.930006893
0.906838244,0.902888109,0.918385909,0.928175219
0.905859956,0.882670764,0.916715351,0.91026673
0.894527071,0.847050656,0.901283527,0.874950472
0.869774679,0.812126251,0.871598616,0.845069238
0.827548301,0.785389428,0.836495186,0.812856419
0.806034943,0.729967991,0.813539317,0.766289152
0.764161525,0.66674006,0.764767087,0.703981025
0.704776396,0.609063141,0.708353464,0.641193229
0.640908772,0.56569686,0.651457955,0.590952167
0.607007762,0.533065054,0.558956862,0.53602215
0.579486174,0.512051331,0.530624689,0.511000091
0.563687474,0.497155562,0.509218911,0.496105378
0.546552164,0.494068169,0.496276057,0.489663511
0.539237888,0.49109937,0.490917221,0.490702469
0.544885972,0.502320906,0.49259574,0.501400489
0.547944057,0.549244365,0.49731529,0.540635013
0.582221505,0.61373278,0.538765768,0.608980121
0.635167878,0.666700596,0.593002586,0.681337005
0.680339971,0.711565238,0.646249906,0.745913183
0.716789358,0.748201052,0.692056822,0.79793106
0.763877884,0.777601697,0.735159319,0.836974763
0.801605574,0.79755326,0.772338136,0.848542825
0.818362048,0.804613266,0.799927767,0.846242346
0.831937953,0.804911278,0.813195446,0.836356424
0.828321909,0.804236585,0.819168971,0.839735907
0.817258415,0.792440913,0.820821908,0.823198804
0.800638931,0.766762307,0.809032402,0.789818778
0.778320777,0.750622971,0.784624094,0.772264348
0.762480906,0.733226508,0.767851981,0.755549777
0.755008894,0.692320311,0.754210189,0.715554603
0.716889967,0.639584882,0.702168592,0.657422209
0.668920832,0.587180849,0.645548419,0.600391474
0.621720348,0.551779968,0.594274316,0.555908788
0.583905092,0.528481655,0.55850722,0.522529773
0.561405592,0.51402603,0.536031748,0.501106409
0.55144238,0.510021467,0.521375407,0.492007577
0.544674188,0.524470895,0.519242662,0.499647472
0.551248387,0.556595423,0.538671185,0.526419666
0.585221108,0.591486842,0.576300452,0.559829588
0.616437974,0.630445299,0.601473868,0.592810769
0.653328513,0.673416839,0.625268633,0.643744088
0.695017078,0.728916291,0.658416796,0.700735842
0.739701919,0.781298538,0.698046195,0.758308599
0.784667141,0.821674585,0.74369946,0.812538484
0.818111445,0.854744493,0.783382786,0.858839013
0.841721721,0.875977639,0.813859299,0.889220584
0.86149903,0.887324824,0.828097911,0.899438055
0.871751532,0.884512453,0.834281851,0.885292415
0.877665763,0.872105328,0.84096345,0.85031283
0.880200578,0.845098608,0.841152229,0.812499618
0.875036458,0.809074272,0.829693674,0.784140605
0.854586662,0.784719005,0.808141557,0.766356359
0.824619023,0.757787199,0.789020011,0.739677377
0.816965789,0.707013851,0.770393317,0.692448587
0.778576392,0.650697772,0.717294913,0.630439963
0.716991739,0.596903731,0.655535453,0.573460701
0.65873593,0.560367565,0.602622746,0.528872393
0.612360907,0.535524897,0.565083655,0.49986708
0.587129567,0.521143934,0.541469465,0.48215371
0.567282796,0.518925375,0.526361144,0.473893154
0.556549165,0.533490449,0.522850303,0.485226414
0.562663669,0.56522385,0.538641861,0.514998021
0.594524877,0.595388089,0.579216312,0.550751569
0.620090724,0.621652327,0.603294293,0.591128327
0.653749735,0.646607724,0.623863061,0.648634892
0.695933349,0.672108061,0.653116177,0.714229363
0.745579981,0.698327009,0.693015964,0.781891666
0.79933623,0.726930266,0.736268581,0.83676568
0.839238677,0.757481571,0.777876779,0.874337748
0.866490974,0.782910484,0.810400038,0.904691945
0.889105587,0.798497264,0.824359614,0.92039399
0.905624421,0.800433866,0.828564916,0.923071143
0.910316841,0.787901874,0.827818445,0.908713911
0.912154833,0.769342035,0.825928772,0.879087957
0.907171274,0.746976243,0.816674717,0.845273688
0.877855114,0.735141792,0.79712027,0.824834502
0.846589524,0.716386296,0.780476371,0.800049019
0.830738144,0.672672064,0.764978495,0.74873672
0.781584513,0.619000065,0.712629003,0.681440284
0.719803678,0.568848676,0.651157532,0.616202146
0.659160007,0.537874754,0.594912193,0.567125312
0.612557613,0.513675632,0.557048835,0.531915034
0.58514855,0.500556739,0.533115516,0.51067293
0.567312915,0.498226051,0.516386729,0.502399041
0.557832047,0.514112281,0.512334243,0.511205132
0.565531568,0.549376735,0.5282675,0.538668847
0.589688357,0.57863935,0.566783713,0.573791851
0.617318432,0.606835111,0.588374245,0.612517841
0.650517007,0.63737264,0.611386694,0.670058382
0.69573961,0.67785098,0.649425852,0.740616586
0.751996577,0.721543361,0.697659466,0.811010585
0.812299283,0.762038226,0.755037321,0.873925163
0.865177148,0.799497685,0.807135426,0.924113042
0.899328108,0.828402245,0.852501666,0.953583978
0.921341685,0.83748537,0.882458894,0.966650845
0.932591149,0.835719512,0.90498131,0.97377194
0.935840152,0.824840196,0.917379685,0.97253057
0.9352189,0.806508437,0.915544274,0.953358456
0.928039768,0.776025641,0.895174708,0.907423832
0.899775405,0.749270556,0.858439476,0.870654443
0.861804965,0.725452212,0.829396668,0.833884167
0.845722322,0.677404531,0.801585589,0.775071555
0.793934118,0.616893178,0.740085989,0.701103907
0.732636694,0.562548176,0.674892043,0.64456958
0.673662111,0.523131679,0.614047412,0.587681234
0.632286121,0.497658879,0.575812568,0.545598152
0.605598238,0.481950301,0.548195311,0.522569316
0.587579912,0.478145501,0.53044785,0.50931504
0.576032564,0.491598535,0.525507307,0.512975139
0.584069796,0.523441473,0.540412423,0.539215359
0.616720862,0.552951455,0.580895608,0.570893462
0.646110007,0.59007757,0.602417854,0.615386158
0.672004692,0.627902306,0.624152967,0.676696814
0.702347166,0.679875114,0.66517362,0.748174209
0.737259635,0.733879372,0.718181682,0.818857136
0.770042129,0.78005834,0.771064281,0.873782345
0.791852562,0.818965834,0.800595613,0.916008328
0.804177183,0.847352766,0.814179754,0.948623927
0.814074145,0.868953515,0.823309221,0.972873475
0.816213742,0.866634104,0.811477128,0.985235745
0.808587336,0.849245372,0.786321045,0.974691874
0.812699726,0.828695508,0.768669322,0.950221683
0.81226033,0.800586985,0.756970536,0.908597836
0.789359852,0.779666702,0.736620795,0.873295004
0.770618116,0.753549691,0.725069738,0.838341682
0.766180022,0.700071649,0.712208276,0.780444369
0.730411848,0.638012338,0.665404715,0.70868236
0.672497778,0.584541653,0.609406738,0.640345122
0.618165206,0.546913083,0.563053597,0.586320281
0.581547068,0.52075413,0.530625115,0.547891607
0.564547549,0.506895377,0.510834298,0.52253857
0.551757571,0.501296821,0.500133598,0.507516107
0.547289423,0.515902673,0.499909911,0.510666832
0.551036383,0.546221685,0.518517332,0.534592719
0.583294252,0.573591006,0.560164238,0.568636038
0.616803093,0.602450933,0.581186445,0.606902092
0.646180522,0.630340202,0.603210341,0.667947619
0.673898715,0.663723025,0.628811069,0.730910494
0.710131797,0.693650837,0.657130942,0.783078732
0.738251287,0.716874796,0.68403315,0.827257842
0.763784881,0.742695099,0.713089164,0.865402854
0.778895861,0.762498024,0.742554126,0.884696456
0.791764836,0.774708385,0.769764343,0.874204733
0.804524579,0.780508494,0.793433353,0.855073583
0.815406709,0.780996061,0.806900693,0.835876519
0.811469429,0.759924182,0.804267669,0.80775318
0.792427589,0.733015208,0.78612827,0.776653016
0.754168473,0.718620741,0.755676152,0.757942445
0.728784305,0.705409783,0.733466471,0.736822554
0.716897328,0.669310281,0.714286954,0.697064728
0.684204537,0.620124158,0.669879525,0.640041624
0.630453247,0.572185721,0.615925761,0.584646746
0.587937005,0.535094634,0.568670471,0.537514649
0.547307402,0.508252991,0.534139154,0.504622993
0.524124544,0.490880002,0.508232936,0.480720171
0.508085557,0.48289184,0.488791562,0.467811334
0.496091321,0.483913875,0.479759047,0.463130922
0.491313951,0.489983278,0.479823426,0.469072214
0.501230935,0.500696447,0.488417956,0.482632462
0.500097136,0.531918221,0.496738641,0.520616793
0.525409919,0.580688224,0.524307216,0.589794446
0.568042024,0.623926677,0.565955031,0.663223714
0.613053083,0.653456031,0.608207376,0.729679338
0.648654983,0.675343874,0.642109007,0.78456657
0.68413056,0.696052799,0.674457471,0.825558298
0.714666808,0.706624388,0.705462476,0.84494727
0.729335432,0.711655819,0.734385358,0.84669019
0.744255747,0.704920554,0.751162453,0.841205929
0.76048218,0.696149733,0.760876325,0.824246662
0.765328202,0.678341293,0.76122978,0.799105974
0.764396635,0.658353504,0.746534661,0.769969003
0.735015732,0.650676911,0.717682258,0.747165468
0.69667428,0.641063857,0.691943677,0.724590426
0.680150089,0.607614636,0.671637359,0.682777499
0.642065786,0.564723644,0.62456657,0.631005042
0.590423123,0.520235112,0.573344487,0.579990948
0.542816259,0.486639211,0.524324439,0.532674016
0.532639505,0.425655284,0.493039912,0.502265827
0.505573383,0.409662296,0.467424426,0.481336787
0.489738267,0.403617762,0.449295881,0.470411754
0.481069454,0.402909212,0.438493069,0.46891352
0.475099049,0.408675279,0.435806885,0.477896243
0.477074425,0.416551999,0.440778286,0.492485174
0.490306856,0.451293449,0.444971147,0.519370579
0.520800869,0.495891171,0.481689158,0.574339421
0.575371472,0.537200847,0.535988507,0.627515842
0.625606437,0.576635585,0.586977513,0.669394385
0.678237755,0.621202139,0.640509978,0.696142978
0.726428998,0.664788157,0.689738749,0.713755667
0.768006141,0.70070409,0.739180523,0.715718154
0.796395014,0.728033461,0.770332735,0.714581491
0.823681821,0.750752521,0.795708598,0.711223913
0.830435727,0.761526792,0.811663388,0.703992474
0.838640532,0.752323445,0.820267281,0.696767704
0.828900853,0.724712664,0.807866821,0.690515892
0.799396358,0.71184895,0.780330996,0.687387656
0.778766677,0.687861341,0.761872141,0.67816228
0.757461589,0.631442052,0.731137884,0.6423779
0.707274934,0.572121199,0.667885289,0.594471712
0.649832001,0.521556809,0.599928242,0.545479414
0.595495912,0.48384235,0.545705972,0.509234582
0.550196314,0.462189607,0.505968008,0.486091538
0.523001033,0.450400586,0.484473715,0.474880648
0.507541503,0.449992453,0.471353997,0.476242671
0.499943773,0.469985687,0.469189955,0.49059066
0.509996729,0.522714167,0.488950734,0.524680629
0.553004168,0.555672007,0.538249873,0.5630029
0.599665319,0.579136081,0.566883863,0.593641769
0.622112301,0.6167259,0.583031413,0.624401663
0.661609363,0.664978285,0.619088268,0.65921795
0.707293505,0.715096133,0.664621495,0.691062442
0.766649209,0.756081532,0.709402574,0.70564556
0.815634613,0.792600477,0.751024414,0.708053551
0.851733062,0.819872152,0.789610491,0.708580139
0.876701756,0.835186464,0.819514311,0.709268398
0.897120274,0.843580041,0.839376678,0.71506841
0.903017846,0.843685304,0.853968628,0.716811231
0.906146558,0.829627881,0.854524872,0.714296242
0.890375759,0.806511543,0.833536329,0.7111923
0.858458311,0.792387831,0.810500563,0.714182802
0.83609719,0.759133956,0.801490082,0.704268229
0.8083611,0.695457883,0.769897174,0.666547456
0.751645613,0.629122177,0.707760823,0.611571511
0.680201888,0.572108985,0.64183684,0.560901984
0.629356497,0.535569622,0.591835082,0.523661355
0.588103688,0.510120818,0.553415247,0.502066278
0.559470087,0.495543943,0.529179306,0.485739498
0.545141558,0.49210108,0.518066603,0.48101099
0.539318105,0.514733075,0.517863759,0.495316839
0.545313518,0.568303107,0.537211324,0.538297333
0.584113863,0.601928568,0.584659481,0.581539893
0.630241931,0.6189822,0.618213036,0.609626117
0.64785085,0.641332333,0.624709813,0.653875077
0.674245933,0.672401053,0.645625314,0.714759263
0.708571922,0.707433631,0.670257951,0.770612517
0.74807258,0.733469941,0.696072576,0.820065499
0.787531666,0.763481058,0.715144736,0.858242017
0.81417772,0.77977593,0.734432964,0.873873219
0.832736483,0.78340718,0.747370759,0.869506495
0.846697213,0.78571164,0.754940521,0.86344897
0.844940943,0.777293019,0.762178259,0.852209886
0.840340598,0.760559196,0.761541467,0.833165834
0.829553378,0.745909083,0.749370395,0.808664692
0.800601824,0.741614939,0.734204924,0.793217352
0.787885844,0.715815421,0.734428355,0.766166695
0.773558469,0.662249938,0.714595816,0.709707664
0.728035368,0.606955045,0.662225371,0.640379028
0.668554755,0.558489615,0.605736709,0.578512165
0.614836825,0.528612085,0.558244748,0.531698285
0.576730378,0.506287137,0.528168766,0.504447733
0.548531335,0.494714901,0.507990154,0.486013245
0.534864163,0.494581774,0.495042584,0.477907461
0.530855773,0.514672722,0.494901225,0.489950063
0.537989073,0.564878694,0.514249083,0.532821638
0.572308652,0.600115438,0.562464455,0.577022717
